,x,y,theta,eFL,eFR,eRR,eRL,timestamp
3001,0.16212260723114014,-2.0541906356811523,0.9898093938827515,21267.0,16457.0,18236.0,19485.0,1649348711.599641
3002,0.15559744834899902,-2.0547468662261963,0.9894765615463257,21269.0,16461.0,18237.0,19487.0,1649348711.620549
3003,0.1555975079536438,-2.0547468662261963,0.9894765615463257,21271.0,16463.0,18239.0,19489.0,1649348711.641158
3004,0.14533908665180206,-2.0559499263763428,0.9918915629386902,21273.0,16465.0,18241.0,19491.0,1649348711.661059
3005,0.14827154576778412,-2.0562708377838135,0.9912325739860535,21275.0,16467.0,18243.0,19493.0,1649348711.6816509
3006,0.13909998536109924,-2.0577869415283203,0.9924317002296448,21277.0,16469.0,18245.0,19495.0,1649348711.702636
3007,0.13909998536109924,-2.0577869415283203,0.9924317002296448,21279.0,16470.0,18247.0,19497.0,1649348711.7227163
3008,0.13909998536109924,-2.0577869415283203,0.9924317002296448,21281.0,16472.0,18249.0,19498.0,1649348711.7434115
3009,0.12897324562072754,-2.0617117881774902,0.9908260107040405,21282.0,16474.0,18251.0,19500.0,1649348711.7641404
3010,0.12450786679983139,-2.0622966289520264,0.99141526222229,21284.0,16476.0,18253.0,19502.0,1649348711.7848625
3011,0.11810915172100067,-2.0629940032958984,0.9928359389305115,21286.0,16477.0,18255.0,19504.0,1649348711.8048573
3012,0.11768423020839691,-2.064768075942993,0.992692768573761,21288.0,16479.0,18256.0,19506.0,1649348711.8253767
3013,0.11396926641464233,-2.06622576713562,0.9907311201095581,21290.0,16481.0,18258.0,19508.0,1649348711.8459425
3014,0.1074623391032219,-2.0668699741363525,0.9910285472869873,21292.0,16483.0,18260.0,19510.0,1649348711.8667884
3015,0.10489919781684875,-2.06851863861084,0.991260290145874,21293.0,16485.0,18262.0,19512.0,1649348711.8872397
3016,0.10168945044279099,-2.0686192512512207,0.9906855225563049,21296.0,16487.0,18264.0,19514.0,1649348711.907545
3017,0.09902402758598328,-2.069037437438965,0.9934850335121155,21297.0,16489.0,18266.0,19516.0,1649348711.928162
3018,0.09902402758598328,-2.069037437438965,0.9934850335121155,21299.0,16490.0,18268.0,19517.0,1649348711.9489872
3019,0.08840232342481613,-2.0732314586639404,0.9918776750564575,21301.0,16493.0,18270.0,19519.0,1649348711.9693766
3020,0.08840232342481613,-2.0732314586639404,0.9918776750564575,21303.0,16494.0,18271.0,19521.0,1649348711.9896457
3021,0.08840232342481613,-2.0732314586639404,0.9918776750564575,21305.0,16496.0,18273.0,19523.0,1649348712.0102189
3022,0.07636018097400665,-2.07556414604187,0.991320013999939,21307.0,16498.0,18275.0,19525.0,1649348712.0310898
3023,0.07636018097400665,-2.07556414604187,0.991320013999939,21307.0,16498.0,18277.0,19527.0,1649348712.0490077
3024,0.07636018097400665,-2.07556414604187,0.991320013999939,21311.0,16502.0,18279.0,19529.0,1649348712.071484
3025,0.05623631179332733,-2.0802438259124756,0.9916979074478149,21316.0,16507.0,18285.0,19534.0,1649348712.1330814
3026,0.05114537104964256,-2.0819098949432373,0.9875286221504211,21318.0,16509.0,18286.0,19536.0,1649348712.1535206
3027,0.04924558475613594,-2.0829966068267822,0.9881885051727295,21320.0,16511.0,18288.0,19538.0,1649348712.1742306
3028,0.04534297436475754,-2.0836915969848633,0.989005446434021,21321.0,16513.0,18290.0,19540.0,1649348712.1945508
3029,0.04284309595823288,-2.0827810764312744,0.9917739033699036,21323.0,16515.0,18292.0,19542.0,1649348712.2152264
3030,0.036402929574251175,-2.087141752243042,0.9855169653892517,21325.0,16517.0,18294.0,19544.0,1649348712.2356226
3031,0.03347603976726532,-2.0871987342834473,0.991953432559967,21327.0,16519.0,18296.0,19546.0,1649348712.2560382
3032,0.028966128826141357,-2.087883710861206,0.9927334785461426,21329.0,16521.0,18298.0,19547.0,1649348712.276407
3033,0.025121569633483887,-2.0871002674102783,0.9914526343345642,21331.0,16523.0,18300.0,19549.0,1649348712.2967465
3034,0.021998204290866852,-2.0903172492980957,0.9917590022087097,21332.0,16525.0,18302.0,19551.0,1649348712.3173096
3035,0.01769411936402321,-2.0912978649139404,0.9920322895050049,21335.0,16526.0,18303.0,19553.0,1649348712.337848
3036,0.013869475573301315,-2.091972589492798,0.9905394315719604,21336.0,16529.0,18305.0,19555.0,1649348712.3583121
3037,0.013869477435946465,-2.091972589492798,0.9905394315719604,21339.0,16530.0,18307.0,19557.0,1649348712.3791192
3038,0.0034606338012963533,-2.0955493450164795,0.9915204644203186,21341.0,16532.0,18309.0,19559.0,1649348712.3999188
3039,0.0008118966361507773,-2.0960581302642822,0.9907149076461792,21342.0,16534.0,18311.0,19561.0,1649348712.4200318
3040,-0.0038970177993178368,-2.097048044204712,0.992235004901886,21344.0,16536.0,18313.0,19563.0,1649348712.4407623
3041,-0.006773148197680712,-2.097501754760742,0.9913656115531921,21346.0,16538.0,18315.0,19564.0,1649348712.4620264
3042,-0.01459137350320816,-2.0987548828125,0.9914306998252869,21348.0,16540.0,18317.0,19566.0,1649348712.482497
3043,-0.018207458779215813,-2.099754571914673,0.9922641515731812,21350.0,16542.0,18319.0,19568.0,1649348712.5032005
3044,-0.02259296551346779,-2.1015453338623047,0.9900825023651123,21352.0,16543.0,18321.0,19570.0,1649348712.5236893
3045,-0.022592969238758087,-2.1015453338623047,0.9900825023651123,21354.0,16545.0,18322.0,19572.0,1649348712.5434732
3046,-0.022592969238758087,-2.1015453338623047,0.9900825023651123,21356.0,16547.0,18324.0,19574.0,1649348712.5639873
3047,-0.022592969238758087,-2.1015453338623047,0.9900825023651123,21358.0,16549.0,18326.0,19576.0,1649348712.5848134
3048,-0.04052045941352844,-2.1058084964752197,0.9920546412467957,21359.0,16551.0,18328.0,19578.0,1649348712.6052868
3049,-0.04233744367957115,-2.1063690185546875,0.9919358491897583,21361.0,16553.0,18330.0,19580.0,1649348712.6250813
3050,-0.04433315619826317,-2.1062510013580322,0.9880011677742004,21363.0,16555.0,18332.0,19582.0,1649348712.6455073
3051,-0.05019674077630043,-2.107173442840576,0.990943431854248,21365.0,16557.0,18334.0,19584.0,1649348712.6658869
3052,-0.05317883566021919,-2.1084723472595215,0.9920089840888977,21367.0,16559.0,18336.0,19586.0,1649348712.686122
3053,-0.0610462948679924,-2.109650135040283,0.9907401204109192,21369.0,16561.0,18338.0,19588.0,1649348712.7070174
3054,-0.06104626506567001,-2.109650135040283,0.9907401204109192,21371.0,16563.0,18340.0,19589.0,1649348712.7269776
3055,-0.06544352322816849,-2.1135337352752686,0.9898606538772583,21373.0,16565.0,18342.0,19592.0,1649348712.7474093
3056,-0.06544352322816849,-2.1135337352752686,0.9898606538772583,21374.0,16566.0,18343.0,19593.0,1649348712.768331
3057,-0.07466954737901688,-2.1152353286743164,0.9909653663635254,21377.0,16568.0,18345.0,19595.0,1649348712.7881846
3058,-0.08360014855861664,-2.1176629066467285,0.991418182849884,21378.0,16571.0,18347.0,19597.0,1649348712.808647
3059,-0.08524373918771744,-2.1178364753723145,0.9879248142242432,21381.0,16572.0,18349.0,19599.0,1649348712.8297184
